business_id,district,sector,investment_lakhs,employee_count,power_requirement_kw,land_area_sqm,water_usage_kld,uses_hazardous_material,uses_boiler,is_service_sector,trade_license,gst_registration,factory_license,labour_registration,fire_noc,pollution_noc,environmental_clearance,fssai_license,boiler_license,explosives_license,electricity_noc,building_plan_approval
PB06458,Ludhiana,Auto Components,3699.49,8,595.3,11738.6,5.2,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1
PB06459,Patiala,Furniture/Wood,2278.23,41,332.2,6473.3,0.5,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
PB06460,Rupnagar,Pharmaceutical,243.05,17,33.8,674.2,26.7,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1
PB06461,Mohali (SAS Nagar),Textile Dyeing,305.61,11,18.9,1257.5,8.5,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1
PB06462,Patiala,Textile Dyeing,200.96,63,46.4,743.1,13.2,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
PB06463,Patiala,Leather Products,684.68,11,86.4,1484.7,25.1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB06464,Sangrur,Auto Components,191.4,10,20.0,1153.8,4.8,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06465,Jalandhar,Plastic Products,85.94,11,22.2,50.0,0.5,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
PB06466,Sangrur,Rice Milling,169.22,3,14.7,1061.1,11.7,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
PB06467,Mohali,Chemical,2848.73,25,400.1,8690.9,35.2,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
PB06468,Bathinda,Rice Milling,28.4,7,19.0,303.1,10.2,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1
PB06469,Amritsar,Agro-based,264.61,43,57.6,50.0,5.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
PB06470,Hoshiarpur,Food Processing,3590.08,12,554.8,11440.5,16.1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1
PB06471,Hoshiarpur,IT/Software Services,298.64,22,39.8,1762.4,14.8,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1
PB06472,Sangrur,Chemical,1083.89,30,170.8,3543.6,27.6,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
PB06473,Jalandhar,Pharmaceutical,2462.29,3,377.3,8164.7,34.5,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1
PB06474,Amritsar,Furniture/Wood,230.76,15,39.1,755.5,9.2,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1
PB06475,Moga,Engineering/Metal Fabrication,1330.49,38,165.7,3897.7,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06476,Amritsar,Plastic Products,127.64,14,3.2,50.0,0.5,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0
PB06477,Bathinda,Auto Components,493.01,7,100.9,2344.9,0.5,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB06478,Patiala,Textile,432.06,115,61.9,2495.8,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06479,Jalandhar,Textile,3002.33,21,441.6,9705.7,0.5,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
PB06480,Hoshiarpur,Furniture/Wood,172.82,8,31.2,904.9,13.1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
PB06481,Sangrur,Pharmaceutical,1646.69,9,225.3,5204.0,14.9,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1
PB06482,Mohali,Textile,305.8,6,38.8,950.6,6.9,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB06483,Bathinda,Beverages,684.24,24,76.8,1444.3,26.3,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB06484,Fatehgarh Sahib,Pharmaceutical,648.59,11,101.5,2468.9,31.0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB06485,Patiala,Paper & Pulp,210.23,10,38.7,211.7,18.6,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
PB06486,Mohali,Engineering/Metal Fabrication,367.43,16,59.8,1285.0,2.9,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06487,Sangrur,Leather Products,178.07,16,16.5,348.0,5.5,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1
PB06488,Jalandhar,Plastic Products,321.53,5,69.6,1400.4,0.5,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
PB06489,Ludhiana,Beverages,99.17,31,18.5,535.0,26.3,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
PB06490,Hoshiarpur,Auto Components,521.39,25,91.3,1952.0,4.3,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06491,Sangrur,Cement,2750.55,13,427.2,8694.3,5.4,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
PB06492,Hoshiarpur,Pharmaceutical,533.04,6,74.4,1802.4,13.0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1
PB06493,Fatehgarh Sahib,Furniture/Wood,1665.13,13,266.9,4611.3,8.4,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06494,Jalandhar,Agro-based,596.67,11,109.9,2370.5,20.7,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
PB06495,Patiala,Cement,315.8,11,77.9,531.3,7.2,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06496,Hoshiarpur,Furniture/Wood,134.04,4,71.9,179.7,7.4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
PB06497,Mohali,Beverages,962.14,38,135.5,2694.1,24.8,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1
PB06498,Amritsar,Beverages,350.28,39,69.7,1034.3,30.2,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1
PB06499,Ludhiana,Auto Components,181.73,18,11.4,1079.2,18.5,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
PB06500,Moga,Paper & Pulp,117.63,31,31.6,694.1,12.7,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
PB06501,Hoshiarpur,Textile,163.03,22,54.0,517.6,6.4,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06502,Jalandhar,Auto Components,142.57,81,55.7,140.8,7.5,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
PB06503,Fatehgarh Sahib,Pharmaceutical,687.67,20,108.9,2216.1,22.1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1
PB06504,Hoshiarpur,Pharmaceutical,504.72,22,91.9,1675.4,18.6,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB06505,Bathinda,Food Processing,823.89,11,140.4,2159.3,6.6,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1
PB06506,Rupnagar,Plastic Products,784.2,89,107.3,2123.7,0.5,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1
PB06507,Patiala,Food Processing,341.41,19,56.4,1259.3,0.5,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1
PB06508,Ludhiana,Agro-based,157.74,3,2.0,433.2,6.5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
PB06509,Sangrur,Electronics,524.8,22,100.9,1617.5,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06510,Mohali,Cement,451.15,16,37.7,1395.3,13.7,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06511,Mohali,Chemical,226.57,30,34.2,458.6,22.7,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
PB06512,Sangrur,Plastic Products,298.86,9,19.6,949.5,15.6,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1
PB06513,Hoshiarpur,Furniture/Wood,318.64,8,62.4,735.0,0.5,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
PB06514,Amritsar,Agro-based,2122.15,18,330.0,6477.2,18.7,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1
PB06515,Ludhiana,Textile Dyeing,350.01,6,62.4,1881.8,10.2,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
PB06516,Mohali,Textile Dyeing,122.08,34,13.8,691.2,32.2,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1
PB06517,Sangrur,Pharmaceutical,221.83,24,34.0,1697.3,15.6,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB06518,Rupnagar,Leather Products,332.83,45,27.2,567.3,12.1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB06519,Moga,Pharmaceutical,658.7,14,80.5,2338.5,13.7,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB06520,Sangrur,Beverages,507.11,53,99.2,544.1,14.1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
PB06521,Fatehgarh Sahib,Plastic Products,1121.52,14,131.8,2967.5,0.5,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB06522,Bathinda,Leather Products,668.66,37,101.4,2434.4,11.5,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB06523,Mohali (SAS Nagar),Textile,163.13,17,16.4,1365.0,7.6,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB06524,Moga,Auto Components,699.4,14,94.0,2383.4,15.0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06525,Moga,Pharmaceutical,282.02,171,47.0,599.1,20.2,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB06526,Sangrur,Electronics,298.0,10,100.4,761.4,20.9,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB06527,Sangrur,Beverages,86.7,33,21.4,192.5,17.6,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
PB06528,Jalandhar,Textile,1139.96,15,180.1,3136.9,2.1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06529,Rupnagar,Cement,1069.19,76,144.8,2759.8,9.8,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB06530,Amritsar,Engineering/Metal Fabrication,301.38,10,17.3,1258.5,8.3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
PB06531,Bathinda,Leather Products,580.47,61,79.4,1556.5,14.1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB06532,Rupnagar,Leather Products,317.28,12,67.2,380.4,22.5,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB06533,Patiala,Food Processing,764.83,22,88.0,2968.5,4.3,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1
PB06534,Patiala,Agro-based,61.23,9,3.0,234.5,0.5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
PB06535,Ludhiana,Cement,236.12,48,53.2,1079.8,8.9,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06536,Fatehgarh Sahib,Agro-based,142.68,28,29.3,527.9,7.1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06537,Mohali (SAS Nagar),Auto Components,319.99,13,91.4,1162.3,4.4,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1
PB06538,Hoshiarpur,Chemical,223.41,5,34.0,50.0,16.8,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0
PB06539,Ludhiana,Leather Products,182.37,18,16.8,269.2,19.0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0
PB06540,Sangrur,Electronics,395.31,25,48.2,1371.4,9.3,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06541,Ludhiana,Leather Products,733.07,45,122.1,1780.4,19.4,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB06542,Bathinda,Steel Rolling,441.27,43,48.8,1488.9,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06543,Patiala,Agro-based,605.25,14,103.8,1934.5,11.9,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB06544,Mohali (SAS Nagar),Rice Milling,155.16,6,45.5,236.9,22.7,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1
PB06545,Hoshiarpur,Textile Dyeing,76.56,36,2.0,334.9,19.4,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1
PB06546,Sangrur,Pharmaceutical,159.58,18,27.6,50.0,18.0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0
PB06547,Rupnagar,Food Processing,5015.08,7,744.1,14763.4,0.5,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1
PB06548,Rupnagar,Textile Dyeing,80.94,28,23.7,369.6,25.2,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1
PB06549,Mohali (SAS Nagar),Textile Dyeing,846.21,20,139.9,2895.9,18.8,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
PB06550,Bathinda,Chemical,512.24,226,85.1,1660.5,10.5,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB06551,Mohali (SAS Nagar),Rice Milling,416.78,45,67.2,1719.9,19.4,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB06552,Moga,Engineering/Metal Fabrication,721.22,7,70.8,2627.5,11.2,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB06553,Amritsar,Plastic Products,1096.11,26,189.4,3583.6,1.2,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1
PB06554,Jalandhar,IT/Software Services,903.67,84,119.4,2903.2,4.8,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1
PB06555,Bathinda,Beverages,395.19,110,96.2,1684.2,47.0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
PB06556,Amritsar,Paper & Pulp,373.54,31,58.2,1772.7,24.5,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
PB06557,Amritsar,Leather Products,481.45,22,71.0,1448.9,31.2,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB06558,Ludhiana,Textile Dyeing,485.38,15,80.9,2339.9,23.7,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1
PB06559,Mohali,Beverages,87.24,21,7.3,90.7,13.2,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
PB06560,Hoshiarpur,Textile Dyeing,469.57,11,73.5,1457.8,35.9,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
PB06561,Ludhiana,Steel Rolling,533.37,15,90.4,907.0,0.9,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06562,Hoshiarpur,Food Processing,597.68,21,114.9,1035.6,3.6,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1
PB06563,Bathinda,Pharmaceutical,401.61,18,64.1,1238.5,18.5,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB06564,Hoshiarpur,Leather Products,214.82,20,35.2,498.7,18.1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB06565,Moga,Engineering/Metal Fabrication,41.56,50,42.2,50.0,20.2,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
PB06566,Mohali (SAS Nagar),Engineering/Metal Fabrication,1019.57,5,165.0,2448.1,0.5,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB06567,Patiala,Engineering/Metal Fabrication,263.9,10,26.1,491.4,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
PB06568,Ludhiana,IT/Software Services,107.8,9,28.7,50.0,1.9,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
PB06569,Bathinda,Rice Milling,133.13,9,49.0,379.8,4.9,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1
PB06570,Amritsar,Cement,528.21,39,71.8,1975.6,0.5,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1
PB06571,Rupnagar,Chemical,69.53,18,2.0,120.8,17.7,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
PB06572,Rupnagar,Chemical,346.72,105,65.2,65.8,15.1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0
PB06573,Rupnagar,Chemical,2861.42,3,432.1,7467.9,28.2,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1
PB06574,Rupnagar,Beverages,557.69,7,92.8,1544.6,13.5,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1
PB06575,Amritsar,Paper & Pulp,1536.15,142,231.6,4133.2,14.6,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1
PB06576,Moga,Furniture/Wood,174.71,10,18.1,1137.0,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB06577,Bathinda,Beverages,127.71,13,28.8,50.0,30.4,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0
PB06578,Mohali (SAS Nagar),Beverages,613.79,3,102.1,2375.6,24.8,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1
PB06579,Rupnagar,Steel Rolling,352.52,5,108.5,1265.2,11.6,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB06580,Mohali (SAS Nagar),Furniture/Wood,369.49,17,45.0,839.4,6.7,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06581,Mohali,Paper & Pulp,5040.37,61,771.9,15280.1,18.0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1
PB06582,Sangrur,Electronics,826.17,58,131.5,4253.8,4.3,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06583,Amritsar,Paper & Pulp,510.86,37,83.5,1452.5,13.0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1
PB06584,Jalandhar,Beverages,609.27,26,82.0,1733.2,23.1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1
PB06585,Patiala,Agro-based,250.02,37,44.6,50.0,10.1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
PB06586,Amritsar,Engineering/Metal Fabrication,138.37,56,31.4,224.6,7.7,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06587,Moga,Chemical,423.84,3,92.7,961.9,23.7,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1
PB06588,Fatehgarh Sahib,Pharmaceutical,187.32,11,24.1,236.5,26.9,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
PB06589,Sangrur,Rice Milling,142.74,17,19.7,791.9,24.1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1
PB06590,Amritsar,Rice Milling,202.77,4,16.6,478.9,16.3,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
PB06591,Bathinda,Furniture/Wood,1237.61,5,201.4,3850.1,0.5,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
PB06592,Jalandhar,Furniture/Wood,82.5,42,2.0,445.7,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB06593,Amritsar,Plastic Products,213.59,32,77.8,371.0,6.5,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB06594,Mohali,Food Processing,2912.4,13,423.2,8778.7,13.1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1
PB06595,Hoshiarpur,Steel Rolling,3689.47,5,556.1,11376.2,0.5,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1
PB06596,Fatehgarh Sahib,Pharmaceutical,1326.02,18,230.1,3594.6,7.7,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1
PB06597,Ludhiana,Pharmaceutical,1456.26,96,204.0,3976.5,13.2,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1
PB06598,Patiala,Textile,239.21,3,54.8,830.4,4.2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
PB06599,Ludhiana,Auto Components,220.3,9,63.3,1213.9,0.5,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
PB06600,Jalandhar,IT/Software Services,897.01,6,134.5,3216.8,5.1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1
PB06601,Sangrur,Food Processing,140.33,23,31.9,448.4,16.4,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
PB06602,Mohali (SAS Nagar),Auto Components,146.63,50,27.2,50.0,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
PB06603,Ludhiana,Electronics,598.95,36,80.5,2197.9,15.2,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB06604,Mohali (SAS Nagar),Rice Milling,69.77,7,29.7,621.3,10.3,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1
PB06605,Moga,Food Processing,497.97,108,102.3,1145.1,0.5,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1
PB06606,Patiala,Furniture/Wood,100.08,41,18.5,50.0,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
PB06607,Jalandhar,Beverages,45.53,8,9.4,50.0,23.1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
PB06608,Sangrur,Steel Rolling,411.63,34,54.7,1308.8,11.8,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06609,Mohali,Engineering/Metal Fabrication,260.05,30,45.2,50.0,15.8,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
PB06610,Rupnagar,Leather Products,128.51,13,23.3,365.2,26.5,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
PB06611,Jalandhar,Food Processing,1311.37,5,179.5,3938.7,0.5,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1
PB06612,Hoshiarpur,Pharmaceutical,627.89,66,76.3,1768.9,20.8,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB06613,Patiala,Pharmaceutical,160.52,11,63.8,789.2,21.5,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB06614,Patiala,Textile Dyeing,1823.41,1,267.2,4668.1,12.1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1
PB06615,Rupnagar,Leather Products,795.24,6,134.4,2165.3,17.0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
PB06616,Ludhiana,Steel Rolling,813.19,25,93.5,3162.3,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06617,Amritsar,Agro-based,131.16,94,15.0,1007.2,2.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
PB06618,Ludhiana,IT/Software Services,962.58,8,113.2,2125.9,3.5,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1
PB06619,Patiala,Pharmaceutical,660.23,86,110.9,1714.8,22.3,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB06620,Bathinda,IT/Software Services,108.63,6,42.7,50.0,10.8,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0
PB06621,Jalandhar,Agro-based,414.26,19,49.5,1126.6,15.2,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB06622,Jalandhar,Pharmaceutical,772.19,40,134.6,2645.4,29.3,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB06623,Mohali (SAS Nagar),Steel Rolling,574.61,8,87.7,989.5,9.0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB06624,Ludhiana,IT/Software Services,798.24,3,109.5,1909.7,1.0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1
PB06625,Hoshiarpur,Rice Milling,351.77,13,39.0,962.2,22.4,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
PB06626,Bathinda,Textile,291.78,35,48.5,1045.4,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06627,Rupnagar,Leather Products,132.43,15,20.0,50.0,19.1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
PB06628,Moga,Textile,1308.81,23,226.5,3456.6,2.0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06629,Hoshiarpur,Textile,1146.58,149,173.9,3400.2,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB06630,Mohali,Chemical,5010.32,12,768.6,15561.3,27.4,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
PB06631,Moga,Chemical,249.09,39,24.7,50.0,10.5,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0
PB06632,Jalandhar,Engineering/Metal Fabrication,1354.02,9,223.0,4749.3,11.8,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB06633,Fatehgarh Sahib,Rice Milling,159.44,5,44.5,1082.2,16.3,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1
PB06634,Amritsar,Agro-based,41.44,85,5.9,50.0,19.7,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
PB06635,Jalandhar,Auto Components,239.51,4,37.5,870.4,0.5,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
PB06636,Amritsar,Textile Dyeing,263.67,9,69.3,648.0,15.2,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
PB06637,Bathinda,Paper & Pulp,173.45,7,39.9,815.9,23.3,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1
PB06638,Jalandhar,Plastic Products,370.78,14,36.6,1022.6,8.0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB06639,Rupnagar,IT/Software Services,175.36,12,6.7,243.8,5.8,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
PB06640,Mohali (SAS Nagar),Pharmaceutical,1433.19,8,244.1,4228.2,17.0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1
PB06641,Amritsar,Pharmaceutical,320.23,17,2.0,561.5,18.5,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1
PB06642,Mohali (SAS Nagar),IT/Software Services,655.63,22,112.8,2300.7,6.6,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1
PB06643,Ludhiana,Rice Milling,510.51,32,91.8,985.2,26.1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB06644,Amritsar,Chemical,178.8,3,14.8,320.1,21.9,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1
PB06645,Moga,Food Processing,283.41,18,48.7,50.0,0.5,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0
PB06646,Fatehgarh Sahib,Beverages,260.62,6,35.5,986.0,16.4,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1
PB06647,Bathinda,Chemical,3269.01,46,534.4,10077.4,31.1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
PB06648,Amritsar,Leather Products,778.3,5,110.9,1847.7,20.2,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
PB06649,Ludhiana,Plastic Products,485.01,17,41.8,419.3,2.7,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB06650,Sangrur,Plastic Products,1175.78,19,150.9,3505.1,4.2,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB06651,Mohali (SAS Nagar),Auto Components,97.39,21,8.8,50.0,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
PB06652,Jalandhar,Furniture/Wood,68.59,36,2.0,1031.4,5.8,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB06653,Amritsar,Furniture/Wood,458.25,6,72.0,2582.1,0.5,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB06654,Ludhiana,Chemical,433.39,8,69.0,1710.3,23.6,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1
PB06655,Ludhiana,Auto Components,231.96,10,37.5,1542.6,17.6,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB06656,Amritsar,Furniture/Wood,777.57,10,113.6,2195.9,16.0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB06657,Sangrur,Steel Rolling,155.41,13,2.0,767.1,11.7,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
PB06658,Sangrur,Steel Rolling,250.66,6,68.2,474.8,0.5,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB06659,Sangrur,Plastic Products,154.12,14,2.0,632.4,0.5,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1
PB06660,Amritsar,Agro-based,593.0,19,93.8,713.8,1.1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
